epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
264,1218.77,0.23869,0.15159,0.37656,0.83771,0.90569,0.91962,0.95736,0.94851,0.90569,0.91962,0.95736,0.95736,0.17288,0.13763,0.65119,0.80163,0.00118095,0.00118095,0.00118095
265,1223.37,0.24673,0.19112,0.40012,0.85195,0.85875,0.91667,0.96179,0.95466,0.85875,0.91667,0.96179,0.96179,0.19734,0.15089,0.60586,0.79687,0.00118001,0.00118001,0.00118001
266,1227.99,0.25815,0.16978,0.40151,0.8444,0.97281,0.93333,0.98261,0.96996,0.97281,0.93333,0.98261,0.98261,0.19813,0.14692,0.41021,0.78692,0.00117907,0.00117907,0.00117907
267,1232.72,0.22606,0.16001,0.38748,0.84643,0.90165,0.93523,0.97254,0.96354,0.90165,0.93523,0.97254,0.97254,0.17474,0.15094,0.46099,0.79543,0.00117812,0.00117812,0.00117812
268,1237.34,0.25769,0.17444,0.41531,0.84924,0.87655,0.95426,0.94835,0.94381,0.87655,0.95426,0.94835,0.94835,0.18354,0.15206,0.52647,0.79837,0.00117718,0.00117718,0.00117718
269,1241.94,0.24751,0.15544,0.39102,0.83967,0.8547,0.97984,0.97829,0.97422,0.8547,0.97984,0.97829,0.97579,0.17389,0.15431,0.521,0.78994,0.00117624,0.00117624,0.00117624
270,1246.54,0.24426,0.17062,0.45329,0.83348,0.89414,0.89562,0.94119,0.92361,0.89414,0.89562,0.94119,0.94014,0.17779,0.14591,0.95319,0.77903,0.0011753,0.0011753,0.0011753
271,1251.16,0.24085,0.15828,0.39673,0.84495,0.95812,0.92396,0.98548,0.97693,0.95812,0.92396,0.98548,0.98548,0.1843,0.13232,0.43039,0.79062,0.00117435,0.00117435,0.00117435
272,1255.9,0.24484,0.16396,0.40088,0.84623,0.88619,0.98333,0.96538,0.95493,0.88619,0.98333,0.96538,0.96059,0.1814,0.16228,0.61287,0.78578,0.00117341,0.00117341,0.00117341
273,1260.5,0.25732,0.17159,0.40001,0.8336,0.92172,0.98975,0.98339,0.97146,0.92172,0.98975,0.98339,0.98212,0.18625,0.15071,0.4464,0.79544,0.00117247,0.00117247,0.00117247
274,1265.1,0.23924,0.16177,0.36715,0.84434,0.96376,0.98918,0.98627,0.9768,0.96376,0.98918,0.98627,0.98627,0.17114,0.14033,0.48602,0.7953,0.00117152,0.00117152,0.00117152
275,1269.83,0.25411,0.17816,0.3865,0.84835,0.94505,0.95348,0.97904,0.96306,0.94505,0.95348,0.97904,0.97723,0.18632,0.17384,0.62811,0.80246,0.00117058,0.00117058,0.00117058
276,1274.43,0.22433,0.15446,0.34955,0.84292,0.90922,0.90998,0.95903,0.94618,0.90922,0.90998,0.95903,0.95903,0.16644,0.14394,0.87936,0.80332,0.00116964,0.00116964,0.00116964
277,1279.04,0.22746,0.16798,0.35744,0.8447,0.92068,0.98555,0.98303,0.97721,0.92068,0.98555,0.98303,0.98303,0.18729,0.14922,0.53439,0.819,0.00116869,0.00116869,0.00116869
278,1283.65,0.24163,0.17059,0.38152,0.83037,0.92832,0.94937,0.97162,0.96411,0.92832,0.94937,0.97162,0.97162,0.19871,0.15559,0.44612,0.82974,0.00116775,0.00116775,0.00116775
279,1288.26,0.24263,0.16806,0.37275,0.83851,0.91548,0.95195,0.97861,0.96288,0.91548,0.95195,0.97861,0.97699,0.20049,0.14952,0.58996,0.86229,0.00116681,0.00116681,0.00116681
280,1292.85,0.22326,0.16135,0.35382,0.83862,0.96103,0.97336,0.99186,0.97764,0.96103,0.97336,0.99186,0.98843,0.20628,0.15289,0.40951,0.86292,0.00116586,0.00116586,0.00116586
281,1297.58,0.24614,0.15711,0.37712,0.85438,0.8747,0.98675,0.96318,0.95274,0.8747,0.98675,0.96318,0.96102,0.169,0.15808,0.53606,0.80317,0.00116492,0.00116492,0.00116492
282,1302.2,0.2466,0.15527,0.37549,0.841,0.82612,0.91667,0.93514,0.92575,0.82612,0.91667,0.93514,0.93514,0.19153,0.15141,0.84132,0.79342,0.00116398,0.00116398,0.00116398
283,1306.82,0.24308,0.20002,0.39062,0.8385,0.83353,0.81667,0.89969,0.89204,0.83353,0.81667,0.89969,0.89752,0.1821,0.15081,1.53306,0.79678,0.00116303,0.00116303,0.00116303
284,1311.42,0.2553,0.16285,0.42757,0.85617,0.87134,0.94632,0.95149,0.9466,0.87134,0.94632,0.95149,0.95149,0.19483,0.14882,1.05358,0.79699,0.00116209,0.00116209,0.00116209
285,1316.04,0.24515,0.15953,0.3915,0.84972,0.81035,0.95581,0.92502,0.92201,0.81035,0.95581,0.92502,0.92502,0.16753,0.16047,1.00051,0.79857,0.00116115,0.00116115,0.00116115
286,1320.65,0.24295,0.18023,0.38869,0.83825,0.91721,0.95961,0.98028,0.96977,0.91721,0.95961,0.98028,0.97812,0.17574,0.15855,0.60315,0.79479,0.00116021,0.00116021,0.00116021
287,1325.24,0.23204,0.15573,0.37373,0.84385,0.87138,0.90898,0.96765,0.95908,0.87138,0.90898,0.96765,0.94439,0.17372,0.24312,0.94509,0.79193,0.00115926,0.00115926,0.00115926
288,1329.85,0.21859,0.15551,0.39364,0.84378,0.82826,0.92081,0.93769,0.93286,0.82826,0.92081,0.93769,0.93769,0.17856,0.16127,0.78369,0.79745,0.00115832,0.00115832,0.00115832
289,1334.46,0.23507,0.17069,0.39601,0.8316,0.90827,0.93421,0.9633,0.95411,0.90827,0.93421,0.9633,0.95776,0.17168,0.15163,0.59955,0.80115,0.00115738,0.00115738,0.00115738
290,1339.07,0.23635,0.17104,0.39077,0.84581,0.93341,0.95688,0.97941,0.97307,0.93341,0.95688,0.97941,0.97941,0.1799,0.13815,0.56213,0.80493,0.00115643,0.00115643,0.00115643
291,1343.68,0.25307,0.15827,0.37462,0.85168,0.94088,0.92932,0.9749,0.96915,0.94088,0.92932,0.9749,0.9749,0.15849,0.16821,0.77858,0.79485,0.00115549,0.00115549,0.00115549
292,1348.3,0.23564,0.16645,0.38077,0.8413,0.90468,0.96942,0.97019,0.9641,0.90468,0.96942,0.97019,0.97019,0.18134,0.15224,0.63714,0.79705,0.00115455,0.00115455,0.00115455
293,1352.9,0.22722,0.14697,0.39915,0.83812,0.93317,0.9965,0.96831,0.96697,0.93317,0.9965,0.96831,0.96597,0.18723,0.15071,0.48826,0.81416,0.0011536,0.0011536,0.0011536
294,1357.51,0.24002,0.17389,0.36267,0.84784,0.95867,1,0.98151,0.97704,0.95867,1,0.98151,0.97908,0.17316,0.15354,0.43022,0.79196,0.00115266,0.00115266,0.00115266
295,1362.12,0.23859,0.15965,0.37033,0.84925,0.89813,0.96667,0.96722,0.96351,0.89813,0.96667,0.96722,0.9629,0.17206,0.15399,0.51128,0.79286,0.00115172,0.00115172,0.00115172
296,1366.71,0.23775,0.15541,0.36063,0.83146,0.9536,0.97126,0.98091,0.97773,0.9536,0.97126,0.98091,0.97855,0.16804,0.15478,0.46455,0.79282,0.00115077,0.00115077,0.00115077
297,1371.32,0.24264,0.15508,0.38309,0.83881,0.9007,0.90322,0.96304,0.96111,0.9007,0.90322,0.96304,0.95979,0.18911,0.18104,0.66141,0.79419,0.00114983,0.00114983,0.00114983
298,1375.94,0.23392,0.15636,0.33508,0.83817,0.91022,0.96667,0.97493,0.96888,0.91022,0.96667,0.97493,0.97064,0.18827,0.16814,0.60179,0.80354,0.00114889,0.00114889,0.00114889
299,1380.56,0.22813,0.14842,0.38802,0.84046,0.89275,0.98333,0.97834,0.97154,0.89275,0.98333,0.97834,0.97834,0.17833,0.14728,0.60308,0.81261,0.00114794,0.00114794,0.00114794
300,1385.16,0.26534,0.1803,0.43897,0.86242,0.90629,0.93333,0.95135,0.93041,0.90629,0.93333,0.95135,0.94865,0.17784,0.1434,0.64983,0.80077,0.001147,0.001147,0.001147
301,1389.77,0.21949,0.15612,0.34262,0.83795,0.89721,0.94595,0.97873,0.95852,0.89721,0.94595,0.97873,0.976,0.17503,0.14546,0.40583,0.79196,0.00114606,0.00114606,0.00114606
302,1394.38,0.24382,0.18726,0.37808,0.83225,0.93372,0.93333,0.98292,0.97965,0.93372,0.93333,0.98292,0.98292,0.17085,0.15768,0.36247,0.79322,0.00114511,0.00114511,0.00114511
303,1398.99,0.23212,0.15602,0.39967,0.84809,0.96829,0.93333,0.9838,0.97844,0.96829,0.93333,0.9838,0.982,0.18615,0.14386,0.41256,0.79876,0.00114417,0.00114417,0.00114417
304,1403.59,0.24552,0.16788,0.39277,0.84873,0.94539,0.92685,0.98058,0.97532,0.94539,0.92685,0.98058,0.97849,0.18433,0.14029,0.43586,0.80423,0.00114323,0.00114323,0.00114323
305,1408.21,0.25434,0.21095,0.39347,0.8421,0.94789,1,0.98742,0.98194,0.94789,1,0.98742,0.98554,0.17418,0.1555,0.48568,0.7955,0.00114229,0.00114229,0.00114229
306,1412.94,0.2403,0.16765,0.37936,0.8382,0.94956,0.99457,0.98598,0.98134,0.94956,0.99457,0.98598,0.98399,0.17834,0.14148,0.46202,0.79502,0.00114134,0.00114134,0.00114134
307,1417.53,0.24778,0.17467,0.3669,0.84695,0.97571,0.9968,0.98786,0.98205,0.97571,0.9968,0.98786,0.98576,0.16503,0.14139,0.37041,0.79172,0.0011404,0.0011404,0.0011404
308,1422.25,0.23605,0.17524,0.33646,0.83913,0.9419,1,0.98523,0.98095,0.9419,1,0.98523,0.98523,0.17991,0.13711,0.44917,0.79791,0.00113946,0.00113946,0.00113946
309,1426.85,0.2426,0.16467,0.39027,0.84409,0.92395,0.95136,0.98131,0.97872,0.92395,0.95136,0.98131,0.98131,0.15893,0.14557,0.50234,0.79465,0.00113851,0.00113851,0.00113851
310,1431.46,0.23934,0.1612,0.4183,0.84154,0.92402,0.97209,0.98178,0.97386,0.92402,0.97209,0.98178,0.97998,0.18167,0.13347,0.55003,0.80231,0.00113757,0.00113757,0.00113757
311,1436.06,0.23193,0.15407,0.35863,0.84511,0.92145,0.95651,0.97277,0.97106,0.92145,0.95651,0.97277,0.97277,0.16399,0.1504,0.45292,0.79867,0.00113663,0.00113663,0.00113663
312,1440.67,0.23809,0.17384,0.38984,0.83661,0.88548,0.93085,0.95158,0.93046,0.88548,0.93085,0.95158,0.95001,0.1792,0.16726,0.68105,0.79136,0.00113568,0.00113568,0.00113568
313,1445.28,0.23333,0.1618,0.37535,0.84667,0.90666,0.946,0.97476,0.96497,0.90666,0.946,0.97476,0.97344,0.20078,0.13907,0.50099,0.80037,0.00113474,0.00113474,0.00113474
314,1449.88,0.22086,0.15967,0.37634,0.83219,0.95997,0.98144,0.98957,0.98618,0.95997,0.98144,0.98957,0.98803,0.16373,0.14977,0.3465,0.79751,0.0011338,0.0011338,0.0011338
315,1454.6,0.23685,0.18918,0.35479,0.83507,0.88667,0.95117,0.9631,0.9631,0.88667,0.95117,0.9631,0.96129,0.16406,0.17093,0.49088,0.79493,0.00113285,0.00113285,0.00113285
316,1459.2,0.22149,0.15726,0.34155,0.83685,0.88918,0.96483,0.98003,0.97413,0.88918,0.96483,0.98003,0.97843,0.1538,0.15098,0.42885,0.78608,0.00113191,0.00113191,0.00113191
317,1463.81,0.23807,0.1519,0.34664,0.82999,0.94251,0.92802,0.97689,0.97061,0.94251,0.92802,0.97689,0.97689,0.15156,0.15249,0.5014,0.78146,0.00113097,0.00113097,0.00113097
318,1468.41,0.24428,0.17351,0.36072,0.84622,0.93608,0.94075,0.97676,0.96964,0.93608,0.94075,0.97676,0.97489,0.18138,0.15274,0.51968,0.79064,0.00113002,0.00113002,0.00113002
319,1473.01,0.23351,0.18831,0.3256,0.83243,0.89993,0.94397,0.96971,0.96112,0.89993,0.94397,0.96971,0.96971,0.16543,0.14217,0.64017,0.78831,0.00112908,0.00112908,0.00112908
320,1477.61,0.23008,0.14776,0.35388,0.83363,0.92338,0.94169,0.98504,0.97707,0.92338,0.94169,0.98504,0.98504,0.18489,0.16846,0.646,0.79489,0.00112814,0.00112814,0.00112814
321,1482.21,0.24061,0.15708,0.36186,0.83201,0.97406,0.98333,0.98848,0.97913,0.97406,0.98333,0.98848,0.98848,0.17642,0.15435,0.56442,0.79742,0.0011272,0.0011272,0.0011272
322,1486.81,0.2337,0.1586,0.37762,0.84602,0.97322,0.98333,0.98944,0.98172,0.97322,0.98333,0.98944,0.98944,0.18774,0.15529,0.42039,0.81601,0.00112625,0.00112625,0.00112625
323,1491.42,0.2366,0.15437,0.36498,0.83044,0.86545,0.97622,0.97276,0.96783,0.86545,0.97622,0.97276,0.97071,0.15825,0.16101,0.54988,0.79737,0.00112531,0.00112531,0.00112531
324,1496.02,0.21556,0.14358,0.34832,0.83865,0.95716,0.91007,0.98127,0.97736,0.95716,0.91007,0.98127,0.98024,0.16778,0.15545,0.41402,0.79171,0.00112437,0.00112437,0.00112437
325,1500.63,0.21622,0.15833,0.33316,0.83731,0.91768,0.9517,0.97384,0.96597,0.91768,0.9517,0.97384,0.97038,0.17877,0.15374,0.52018,0.79346,0.00112342,0.00112342,0.00112342
326,1505.24,0.22041,0.15775,0.36086,0.82715,0.88164,1,0.98101,0.96972,0.88164,1,0.98101,0.97879,0.18362,0.15655,0.46605,0.79636,0.00112248,0.00112248,0.00112248
327,1509.85,0.21333,0.17023,0.36684,0.83735,0.93515,0.98569,0.98649,0.97463,0.93515,0.98569,0.98649,0.98649,0.18439,0.13969,0.40567,0.80225,0.00112154,0.00112154,0.00112154
328,1514.44,0.21348,0.15152,0.33435,0.83893,0.94875,0.98383,0.98627,0.97379,0.94875,0.98383,0.98627,0.98627,0.17403,0.15221,0.427,0.79976,0.00112059,0.00112059,0.00112059
329,1519.07,0.21198,0.15223,0.33827,0.84487,0.93246,0.9672,0.98277,0.97943,0.93246,0.9672,0.98277,0.98053,0.17169,0.14741,0.48415,0.79552,0.00111965,0.00111965,0.00111965
330,1523.68,0.21065,0.18714,0.32227,0.83419,0.8486,0.97895,0.97663,0.97663,0.8486,0.97895,0.97663,0.97453,0.17017,0.14541,0.54608,0.79883,0.00111871,0.00111871,0.00111871
331,1528.29,0.23579,0.18079,0.36935,0.83878,0.97125,0.98555,0.98944,0.98703,0.97125,0.98555,0.98944,0.98779,0.16544,0.16149,0.39076,0.7912,0.00111776,0.00111776,0.00111776
332,1533.04,0.21639,0.16891,0.35038,0.82163,0.91535,0.98902,0.98947,0.98811,0.91535,0.98902,0.98947,0.98947,0.16164,0.14507,0.40159,0.78583,0.00111682,0.00111682,0.00111682
333,1537.78,0.22664,0.15742,0.35611,0.83308,0.98354,0.91667,0.98747,0.98255,0.98354,0.91667,0.98747,0.98477,0.16551,0.15252,0.41777,0.78725,0.00111588,0.00111588,0.00111588
334,1542.41,0.21605,0.16126,0.31514,0.83577,0.94666,0.90698,0.97832,0.97569,0.94666,0.90698,0.97832,0.97558,0.16132,0.1723,0.47849,0.78258,0.00111493,0.00111493,0.00111493
335,1547.02,0.21738,0.15616,0.3382,0.83836,0.98572,0.96402,0.99283,0.98945,0.98572,0.96402,0.99283,0.99065,0.17349,0.15053,0.43067,0.78412,0.00111399,0.00111399,0.00111399
336,1551.75,0.22377,0.15911,0.3289,0.84569,0.95113,0.95439,0.9823,0.97207,0.95113,0.95439,0.9823,0.98015,0.17246,0.15837,0.48368,0.78279,0.00111305,0.00111305,0.00111305
337,1556.36,0.23707,0.15812,0.35794,0.82587,0.85273,0.97636,0.95901,0.95484,0.85273,0.97636,0.95901,0.95901,0.16367,0.15578,0.73448,0.78476,0.0011121,0.0011121,0.0011121
338,1560.98,0.24335,0.15293,0.3578,0.84747,0.92832,0.95784,0.95595,0.95307,0.92832,0.95784,0.95595,0.95595,0.14609,0.15508,1.09109,0.78752,0.00111116,0.00111116,0.00111116
339,1565.58,0.24665,0.15871,0.35075,0.85385,0.96737,0.92961,0.98292,0.97613,0.96737,0.92961,0.98292,0.98292,0.16521,0.15375,0.65233,0.79022,0.00111022,0.00111022,0.00111022
340,1570.17,0.25824,0.19017,0.38783,0.85771,0.88849,0.92991,0.96124,0.95523,0.88849,0.92991,0.96124,0.96124,0.19257,0.15834,0.6865,0.79325,0.00110928,0.00110928,0.00110928
341,1574.77,0.22746,0.16133,0.34243,0.83107,0.93863,0.96528,0.98195,0.97871,0.93863,0.96528,0.98195,0.97942,0.16586,0.14754,0.46954,0.78486,0.00110833,0.00110833,0.00110833
342,1579.37,0.24138,0.17259,0.36125,0.84541,0.97717,0.96667,0.98238,0.97827,0.97717,0.96667,0.98238,0.98238,0.16251,0.15054,0.42865,0.78411,0.00110739,0.00110739,0.00110739
343,1583.97,0.23426,0.16635,0.34388,0.8479,0.9056,0.99579,0.96954,0.95783,0.9056,0.99579,0.96954,0.96954,0.1713,0.14784,0.67662,0.78172,0.00110645,0.00110645,0.00110645
344,1588.58,0.21706,0.15325,0.32734,0.82882,0.81578,0.99433,0.94583,0.93777,0.81578,0.99433,0.94583,0.94308,0.15446,0.15346,0.9024,0.77923,0.0011055,0.0011055,0.0011055
345,1593.17,0.2133,0.1429,0.3531,0.83553,0.90952,0.96523,0.96075,0.95428,0.90952,0.96523,0.96075,0.96075,0.14182,0.15785,0.47038,0.77905,0.00110456,0.00110456,0.00110456
346,1597.79,0.23835,0.14256,0.36141,0.83153,0.9182,0.96535,0.96797,0.96332,0.9182,0.96535,0.96797,0.96545,0.1797,0.15955,0.5908,0.78697,0.00110362,0.00110362,0.00110362
347,1602.41,0.22022,0.15254,0.34098,0.82104,0.78418,0.94271,0.94156,0.93764,0.78418,0.94271,0.94156,0.9392,0.15419,0.1521,1.34179,0.78407,0.00110267,0.00110267,0.00110267
348,1607.03,0.21851,0.15827,0.34966,0.83605,0.9015,0.94913,0.9651,0.95729,0.9015,0.94913,0.9651,0.9651,0.17408,0.14136,0.51779,0.79834,0.00110173,0.00110173,0.00110173
349,1611.64,0.22436,0.19376,0.3337,0.82712,0.90075,0.94786,0.96668,0.96261,0.90075,0.94786,0.96668,0.96668,0.18286,0.14581,0.60721,0.80161,0.00110079,0.00110079,0.00110079
350,1616.25,0.21054,0.15804,0.35987,0.81941,0.93788,0.90921,0.97182,0.96418,0.93788,0.90921,0.97182,0.9697,0.16821,0.14372,0.68038,0.79741,0.00109984,0.00109984,0.00109984
351,1620.85,0.21032,0.1447,0.32086,0.83073,0.94155,0.98333,0.98785,0.98255,0.94155,0.98333,0.98785,0.9858,0.17322,0.14841,0.48967,0.78897,0.0010989,0.0010989,0.0010989
352,1625.45,0.23225,0.15864,0.34272,0.83584,0.90599,1,0.97766,0.96771,0.90599,1,0.97766,0.97606,0.17978,0.17232,0.50255,0.7878,0.00109796,0.00109796,0.00109796
353,1630.05,0.22388,0.16612,0.34045,0.83905,0.95228,0.99146,0.98698,0.97762,0.95228,0.99146,0.98698,0.98509,0.15764,0.16983,0.42731,0.78407,0.00109701,0.00109701,0.00109701
354,1634.67,0.21422,0.15939,0.31005,0.83029,0.96388,0.98119,0.97992,0.97429,0.96388,0.98119,0.97992,0.97807,0.15413,0.13618,0.40363,0.78341,0.00109607,0.00109607,0.00109607
355,1639.28,0.22122,0.16488,0.30772,0.84045,0.9431,0.98075,0.97429,0.96621,0.9431,0.98075,0.97429,0.97246,0.16163,0.14759,0.41544,0.78788,0.00109513,0.00109513,0.00109513
356,1643.9,0.22929,0.16553,0.31967,0.84554,0.984,0.99255,0.99341,0.98356,0.984,0.99255,0.99341,0.9908,0.14927,0.1611,0.31087,0.78183,0.00109419,0.00109419,0.00109419
357,1648.5,0.22258,0.1672,0.32589,0.83038,0.8667,0.98849,0.97871,0.97201,0.8667,0.98849,0.97871,0.97871,0.14804,0.13353,0.37099,0.78384,0.00109324,0.00109324,0.00109324
358,1653.1,0.24481,0.17214,0.3584,0.83615,0.91991,0.89429,0.95281,0.93848,0.91991,0.89429,0.95281,0.95064,0.16667,0.16415,0.43517,0.78508,0.0010923,0.0010923,0.0010923
359,1657.71,0.24034,0.18077,0.35071,0.84666,0.87922,0.91613,0.96079,0.94562,0.87922,0.91613,0.96079,0.95853,0.16745,0.17477,0.55542,0.78506,0.00109136,0.00109136,0.00109136
360,1662.32,0.24591,0.178,0.34985,0.85436,0.8841,0.94705,0.95692,0.94949,0.8841,0.94705,0.95692,0.95438,0.15767,0.14746,0.64751,0.7795,0.00109041,0.00109041,0.00109041
361,1666.91,0.21058,0.14386,0.31214,0.83517,0.89404,0.92615,0.9387,0.92785,0.89404,0.92615,0.9387,0.9387,0.16564,0.15599,1.07379,0.78191,0.00108947,0.00108947,0.00108947
362,1671.51,0.2182,0.15936,0.32207,0.84138,0.89708,0.99875,0.97694,0.97051,0.89708,0.99875,0.97694,0.97492,0.16764,0.16461,0.68248,0.80549,0.00108853,0.00108853,0.00108853
363,1676.11,0.24053,0.18229,0.34459,0.8396,0.94424,0.89415,0.96951,0.95594,0.94424,0.89415,0.96951,0.96752,0.18629,0.15293,0.55091,0.79778,0.00108758,0.00108758,0.00108758
364,1680.71,0.21804,0.15092,0.32603,0.84142,0.9571,0.95,0.98317,0.97649,0.9571,0.95,0.98317,0.98096,0.15793,0.14768,0.45711,0.7941,0.00108664,0.00108664,0.00108664
365,1685.32,0.23128,0.1623,0.35009,0.83805,0.95087,0.99081,0.99024,0.98537,0.95087,0.99081,0.99024,0.9879,0.16775,0.17049,0.36197,0.79146,0.0010857,0.0010857,0.0010857
366,1689.93,0.22174,0.14617,0.32519,0.8427,0.88777,0.98651,0.9871,0.97479,0.88777,0.98651,0.9871,0.98497,0.16446,0.16117,0.40403,0.79287,0.00108475,0.00108475,0.00108475
367,1694.51,0.21848,0.1483,0.30809,0.8382,0.96686,0.98238,0.99421,0.97621,0.96686,0.98238,0.99421,0.98999,0.17466,0.13904,0.33131,0.80243,0.00108381,0.00108381,0.00108381
368,1699.09,0.23731,0.1649,0.34044,0.83226,0.98174,0.97704,0.99421,0.99081,0.98174,0.97704,0.99421,0.9916,0.17411,0.17333,0.25921,0.80615,0.00108287,0.00108287,0.00108287
369,1703.8,0.23141,0.16225,0.34042,0.8353,0.95575,0.98635,0.99262,0.98683,0.95575,0.98635,0.99262,0.99012,0.17563,0.16101,0.31903,0.79983,0.00108192,0.00108192,0.00108192
370,1708.41,0.22575,0.19269,0.32016,0.83008,0.86336,0.90385,0.95878,0.95556,0.86336,0.90385,0.95878,0.95878,0.1775,0.15074,0.72845,0.78953,0.00108098,0.00108098,0.00108098
371,1713.01,0.21429,0.16065,0.3258,0.84233,0.9012,0.88466,0.94418,0.94088,0.9012,0.88466,0.94418,0.94418,0.15375,0.15272,0.61029,0.78821,0.00108004,0.00108004,0.00108004
372,1717.61,0.21981,0.16085,0.32699,0.84406,0.90314,0.92535,0.94838,0.94036,0.90314,0.92535,0.94838,0.94624,0.15576,0.15663,0.54414,0.79696,0.0010791,0.0010791,0.0010791
373,1722.23,0.21831,0.15924,0.35607,0.82866,0.92579,0.92996,0.96771,0.96164,0.92579,0.92996,0.96771,0.96771,0.18169,0.14382,0.51167,0.81225,0.00107815,0.00107815,0.00107815
374,1726.85,0.23017,0.15498,0.32485,0.84299,0.96509,0.92498,0.9919,0.98538,0.96509,0.92498,0.9919,0.98964,0.16876,0.15566,0.48878,0.80239,0.00107721,0.00107721,0.00107721
375,1731.47,0.22436,0.17016,0.33516,0.8317,0.95762,0.9367,0.99103,0.97934,0.95762,0.9367,0.99103,0.99103,0.17954,0.15133,0.46775,0.80527,0.00107627,0.00107627,0.00107627
376,1736.11,0.22302,0.14928,0.31432,0.83087,0.97126,0.99028,0.995,0.99318,0.97126,0.99028,0.995,0.995,0.15495,0.14522,0.39878,0.79457,0.00107532,0.00107532,0.00107532
377,1740.81,0.21651,0.14814,0.30964,0.84639,0.95503,0.98676,0.99341,0.98653,0.95503,0.98676,0.99341,0.99155,0.15365,0.15794,0.3948,0.78715,0.00107438,0.00107438,0.00107438
378,1745.43,0.23122,0.14787,0.32288,0.83584,0.95028,0.97408,0.99041,0.97737,0.95028,0.97408,0.99041,0.98866,0.17138,0.14943,0.39781,0.79177,0.00107344,0.00107344,0.00107344
379,1750.04,0.21764,0.16421,0.31823,0.82653,0.92914,0.98333,0.98455,0.97363,0.92914,0.98333,0.98455,0.9805,0.18069,0.16406,0.35574,0.80062,0.00107249,0.00107249,0.00107249
380,1754.64,0.21668,0.14921,0.33454,0.8464,0.96033,0.9345,0.982,0.97727,0.96033,0.9345,0.982,0.98018,0.16247,0.15246,0.42467,0.79614,0.00107155,0.00107155,0.00107155
381,1759.24,0.22726,0.14589,0.31726,0.835,0.91665,0.97661,0.97483,0.97371,0.91665,0.97661,0.97483,0.97483,0.16985,0.13932,0.50387,0.79912,0.00107061,0.00107061,0.00107061
382,1763.84,0.22506,0.16331,0.33224,0.83143,0.94499,0.97646,0.9823,0.98055,0.94499,0.97646,0.9823,0.9823,0.1514,0.14032,0.48513,0.78921,0.00106966,0.00106966,0.00106966
383,1768.45,0.21309,0.15707,0.33224,0.82242,0.94022,0.96875,0.98151,0.97702,0.94022,0.96875,0.98151,0.9795,0.14965,0.14396,0.41744,0.77914,0.00106872,0.00106872,0.00106872
384,1773.06,0.24372,0.17747,0.35736,0.84155,0.96869,0.93198,0.98489,0.97616,0.96869,0.93198,0.98489,0.98271,0.16015,0.16098,0.48064,0.78249,0.00106778,0.00106778,0.00106778
385,1777.64,0.23577,0.1639,0.36511,0.84199,0.96715,0.96869,0.98865,0.98337,0.96715,0.96869,0.98865,0.98624,0.15728,0.15445,0.39088,0.78611,0.00106683,0.00106683,0.00106683
386,1782.26,0.21294,0.17385,0.33514,0.83828,0.97959,0.97018,0.98389,0.97796,0.97959,0.97018,0.98389,0.98163,0.15002,0.14784,0.43014,0.78194,0.00106589,0.00106589,0.00106589
387,1786.87,0.22069,0.15262,0.3108,0.83028,0.9942,0.99786,0.995,0.99004,0.9942,0.99786,0.995,0.995,0.1567,0.16527,0.23622,0.79227,0.00106495,0.00106495,0.00106495
388,1791.48,0.21625,0.15062,0.33307,0.83348,0.97957,1,0.99341,0.99002,0.97957,1,0.99341,0.99341,0.1563,0.14467,0.34013,0.78901,0.001064,0.001064,0.001064
389,1796.08,0.22662,0.14724,0.3099,0.86455,0.8772,0.97206,0.98282,0.98127,0.8772,0.97206,0.98282,0.98094,0.15568,0.1475,0.94082,0.78212,0.00106306,0.00106306,0.00106306
390,1800.68,0.22694,0.16448,0.31393,0.84229,0.93621,0.98619,0.9887,0.98713,0.93621,0.98619,0.9887,0.9887,0.15673,0.16927,0.40304,0.79137,0.00106212,0.00106212,0.00106212
391,1805.28,0.21273,0.15237,0.31072,0.8378,0.96145,0.97362,0.99045,0.99045,0.96145,0.97362,0.99045,0.99045,0.15046,0.13744,0.48308,0.79644,0.00106118,0.00106118,0.00106118
392,1809.88,0.208,0.15695,0.32676,0.82479,0.91892,0.95,0.98076,0.98076,0.91892,0.95,0.98076,0.97925,0.14821,0.16216,0.39464,0.7956,0.00106023,0.00106023,0.00106023
393,1814.48,0.22558,0.1678,0.32644,0.83696,0.95232,0.95,0.98717,0.98414,0.95232,0.95,0.98717,0.98533,0.15019,0.15885,0.31243,0.79879,0.00105929,0.00105929,0.00105929
394,1819.09,0.22328,0.16264,0.33273,0.84166,0.93549,0.92021,0.97514,0.97045,0.93549,0.92021,0.97514,0.97304,0.16716,0.14883,0.45403,0.79758,0.00105835,0.00105835,0.00105835
395,1823.7,0.21251,0.15936,0.3344,0.8381,0.93734,0.96288,0.98851,0.98274,0.93734,0.96288,0.98851,0.98851,0.15978,0.14573,0.46716,0.80632,0.0010574,0.0010574,0.0010574
